dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789653698,1,-115.350714,51.091188,0.000000,2.350138,-1.000000,0.000000,1,0,1311.298068
1789662264,1,-115.350428,51.091021,0.000000,17.834461,0.710105,27.330676,1,0,1310.271241
1789662754,1,-115.350602,51.091619,0.000000,2.274315,2.272252,67.649093,1,0,1312.857835
1789662769,1,-115.351028,51.091924,0.000000,2.147266,2.934276,45.198792,1,0,1312.465118
1789662784,1,-115.351302,51.091650,0.000000,2.160243,0.093076,36.030845,1,0,1312.578190
1789662819,1,-115.352085,51.092188,0.000000,2.024438,11.289619,81.205496,1,0,1312.057244
1789662827,1,-115.352747,51.092790,0.000000,2.000246,9.828864,81.480876,1,0,1312.139899
1789662834,1,-115.353374,51.093321,0.000000,2.014569,10.670228,73.631387,1,0,1312.574553
1789662841,1,-115.353989,51.093876,0.000000,2.099999,10.708703,75.306788,1,0,1312.861065
1789662849,1,-115.354724,51.094537,0.000000,2.171401,11.158124,89.791706,1,0,1312.774258
1789662857,1,-115.355396,51.095145,0.000000,2.026096,10.121516,82.428943,1,0,1312.727277
1789662866,1,-115.355883,51.095586,0.000000,2.157830,5.133657,59.771249,1,0,1313.116552
1789662875,1,-115.356656,51.096279,0.000000,2.145286,12.372917,94.232753,1,0,1313.930847
1789662881,1,-115.357257,51.096835,0.000000,2.002636,12.327669,74.839248,1,0,1314.766619
1789662887,1,-115.357778,51.097391,0.000000,2.050875,11.990710,71.834846,1,0,1315.585168
1789662893,1,-115.358353,51.097945,0.000000,2.008370,12.231221,73.643181,1,0,1316.430941
1789662899,1,-115.358874,51.098482,0.000000,2.300630,11.313362,70.022262,1,0,1317.421768
1789662906,1,-115.359367,51.098998,0.000000,2.147772,8.673375,67.006965,1,0,1318.045734
1789662914,1,-115.359894,51.099546,0.000000,2.641695,9.232116,71.286502,1,0,1318.641223
1789662922,1,-115.360522,51.100207,0.000000,2.108631,11.336986,85.708969,1,0,1319.302213
1789662930,1,-115.361180,51.100891,0.000000,4.617045,10.778670,88.985744,1,0,1319.849515
1789662938,1,-115.361795,51.101528,0.000000,4.747357,10.248689,82.949198,1,0,1320.005994
1789662946,1,-115.362378,51.102138,0.000000,4.748637,9.471915,79.218203,1,0,1319.747752
1789662953,1,-115.362908,51.102636,0.000000,4.748651,10.041305,66.704297,1,0,1319.455024
1789662961,1,-115.363818,51.103197,0.000000,4.748652,11.442650,89.226451,1,0,1318.500939
1789662968,1,-115.364704,51.103636,0.000000,4.748652,11.137433,78.988725,1,0,1317.677454
1789662975,1,-115.365600,51.104097,0.000000,4.748652,12.081906,81.066894,1,0,1316.833567
1789662981,1,-115.366334,51.104593,0.000000,4.748652,12.630798,75.435269,1,0,1316.716898
1789662987,1,-115.366956,51.105141,0.000000,4.748652,12.490318,74.948149,1,0,1316.735629
1789662994,1,-115.367681,51.105797,0.000000,4.748652,13.030257,88.928219,1,0,1316.708432
1789663000,1,-115.368342,51.106393,0.000000,4.748652,13.738015,80.884376,1,0,1316.790556
1789663006,1,-115.369015,51.107001,0.000000,4.748652,13.693830,82.460474,1,0,1317.165953
1789663013,1,-115.369775,51.107702,0.000000,4.748652,13.028494,94.439623,1,0,1318.237280
1789663019,1,-115.370095,51.108308,0.000000,4.748652,11.183076,71.060048,1,0,1319.991879
1789663026,1,-115.369804,51.109015,0.000000,4.748652,13.459271,81.268473,1,0,1322.743961
1789663033,1,-115.369141,51.109778,0.000000,4.748652,13.893416,96.774852,1,0,1325.167210
1789663039,1,-115.368559,51.110433,0.000000,4.748652,14.049083,83.512314,1,0,1325.821070
1789663045,1,-115.367973,51.110956,0.000000,4.748652,9.176664,71.217387,1,0,1325.027378
1789663053,1,-115.367027,51.110813,0.000000,4.748651,10.190607,68.152748,1,0,1322.521212
1789663060,1,-115.367211,51.110152,0.000000,4.748651,12.047767,74.672568,1,0,1319.632382
1789663068,1,-115.368485,51.110210,0.000000,4.748651,13.470060,89.479198,1,0,1318.558307
1789663074,1,-115.369366,51.110893,0.000000,4.748652,18.690984,97.901914,1,0,1319.587157
1789663079,1,-115.370404,51.111661,0.000000,4.748652,25.221982,112.201610,1,0,1321.023388
1789663083,1,-115.371396,51.112465,0.000000,4.748652,29.016230,113.277431,1,0,1321.581412
1789663087,1,-115.372404,51.113284,0.000000,4.748652,29.533719,115.283177,1,0,1322.122795
1789663092,1,-115.373696,51.114343,0.000000,4.748652,29.469881,148.578788,1,0,1324.622387
1789663096,1,-115.374733,51.115190,0.000000,4.748652,29.937105,118.990656,1,0,1327.605233
1789663100,1,-115.375789,51.116050,0.000000,4.748652,30.319640,120.948990,1,0,1330.301834
1789663104,1,-115.376874,51.116901,0.000000,4.748652,30.389327,121.413923,1,0,1331.738182
1789663109,1,-115.378228,51.117985,0.000000,4.748652,30.654595,153.433855,1,0,1331.484004
1789663114,1,-115.379557,51.119076,0.000000,4.748652,30.608787,152.975304,1,0,1329.337022
1789663118,1,-115.380628,51.119939,0.000000,4.748652,30.366601,121.852134,1,0,1327.313660
1789663123,1,-115.381985,51.120996,0.000000,4.748652,30.192834,151.215240,1,0,1326.190473
1789663127,1,-115.383078,51.121832,0.000000,4.748652,30.016491,120.466711,1,0,1326.446681
1789663131,1,-115.384175,51.122661,0.000000,4.748651,29.947107,120.045327,1,0,1327.575277
1789663135,1,-115.385260,51.123474,0.000000,4.748652,29.219350,118.140531,1,0,1330.020483
1789663139,1,-115.386318,51.124275,0.000000,4.748652,28.791932,115.903545,1,0,1332.984199
1789663143,1,-115.387390,51.125041,0.000000,4.748652,28.209301,113.581685,1,0,1336.042507
1789663147,1,-115.388552,51.125725,0.000000,4.748652,27.913136,111.420874,1,0,1337.596009
1789663151,1,-115.389860,51.126315,0.000000,4.748652,28.727264,112.695656,1,0,1338.458797
1789663155,1,-115.391323,51.126855,0.000000,4.748652,30.487926,118.763268,1,0,1337.694696
1789663159,1,-115.392852,51.127409,0.000000,4.748652,30.545551,123.541681,1,0,1335.992176
1789663164,1,-115.394681,51.128069,0.000000,4.748652,28.726925,147.631712,1,0,1331.806243
1789663169,1,-115.396392,51.128688,0.000000,4.748652,27.033397,138.194581,1,0,1328.252653
1789663174,1,-115.398008,51.129273,0.000000,4.748652,25.362542,130.541995,1,0,1326.398016
1789663178,1,-115.399230,51.129716,0.000000,4.748652,24.166780,98.749261,1,0,1325.989755
1789663182,1,-115.400401,51.130141,0.000000,4.748652,23.434655,94.655118,1,0,1325.812773
1789663186,1,-115.401571,51.130585,0.000000,2.159373,23.216519,95.668961,1,0,1325.662820
1789663191,1,-115.402542,51.131044,0.000000,2.014169,12.351688,85.037161,1,0,1324.995254
1789663200,1,-115.402904,51.131259,0.000000,2.014610,0.549706,34.854741,1,0,1326.022633
1789663248,1,-115.403178,51.131387,0.000000,2.141943,0.049095,23.894726,1,0,1326.362798
1789663435,1,-115.403452,51.131573,0.000000,2.322522,0.173575,28.221563,1,0,1326.784988
1789663665,1,-115.403643,51.131739,0.000000,2.555862,0.020851,22.803958,1,0,1325.750861
1789663840,1,-115.403892,51.131944,0.000000,2.196780,0.108645,28.710097,1,0,1326.004866
1789664059,1,-115.404164,51.132194,0.000000,3.331730,0.829282,33.712432,1,0,1326.122213
1789664208,1,-115.404652,51.132603,0.000000,2.126703,5.071114,56.908752,1,0,1326.688877
1789664225,1,-115.404945,51.132909,0.000000,2.106664,1.414653,39.751875,1,0,1326.649204
1789664314,1,-115.405141,51.133118,0.000000,2.155159,0.003959,27.003030,1,0,1326.283051
1789664410,1,-115.405353,51.133348,0.000000,2.069516,0.038191,29.585665,1,0,1325.431493
1789664570,1,-115.405541,51.133537,0.000000,2.042482,0.010532,24.810180,1,0,1325.402211
1789664647,1,-115.405693,51.133703,0.000000,2.070810,0.004223,21.317788,1,0,1325.632893
1789664818,1,-115.405969,51.133994,0.000000,2.016228,1.478700,37.708299,1,0,1327.264647
1789664972,1,-115.406133,51.134176,0.000000,2.125406,0.005503,23.280435,1,0,1327.906038
1789665099,1,-115.406300,51.134371,0.000000,2.145636,0.005182,24.648123,1,0,1328.128705
1789665323,1,-115.406493,51.134594,0.000000,2.052593,0.206948,28.254716,1,0,1325.837073
1789665588,1,-115.406744,51.134893,0.000000,2.077229,0.674794,37.626804,1,0,1327.919973
1789665669,1,-115.407192,51.135436,0.000000,4.748652,7.307398,68.078018,1,0,1329.403488
1789665676,1,-115.407725,51.136032,0.000000,2.090478,12.451540,76.097432,1,0,1329.847749
