dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789846572,1,-116.535693,51.394852,0.000000,4.748652,16.576225,82.850254,1,0,1286.849271
1789846577,1,-116.535732,51.395591,0.000000,4.748652,16.398330,165.129234,1,0,1288.477017
1789846582,1,-116.535771,51.396334,0.000000,4.795014,16.600956,82.724348,1,0,1291.519711
1789846587,1,-116.535805,51.397077,0.000000,4.748652,16.417576,82.713693,1,0,1294.306556
1789846593,1,-116.535856,51.397982,0.000000,4.748652,16.815791,100.769581,1,0,1295.954580
1789846598,1,-116.535888,51.398732,0.000000,4.748652,16.703111,83.488589,1,0,1295.293413
1789846603,1,-116.535925,51.399480,0.000000,4.748652,16.604576,83.276147,1,0,1295.472196
1789846608,1,-116.535967,51.400225,0.000000,4.748652,16.568248,82.954010,1,0,1295.403839
1789846613,1,-116.536007,51.400972,0.000000,4.748651,16.735495,332.888656,1,0,1294.482182
1789846619,1,-116.536057,51.401882,0.000000,4.748651,16.903973,101.323191,1,0,1292.756731
1789846625,1,-116.536107,51.402790,0.000000,4.748652,16.613809,202.424057,1,0,1290.967414
1789846630,1,-116.536143,51.403530,0.000000,4.748652,16.286288,82.384203,1,0,1291.518743
1789846635,1,-116.536181,51.404252,0.000000,4.748652,15.987806,80.386617,1,0,1292.822076
1789846641,1,-116.536225,51.405131,0.000000,4.748652,16.525217,97.861775,1,0,1294.391390
1789846647,1,-116.536272,51.406022,0.000000,4.748652,16.631490,99.203153,1,0,1294.739570
1789846652,1,-116.536245,51.406781,0.000000,4.748652,16.946905,361.836135,1,0,1293.881919
1789846657,1,-116.536057,51.407530,0.000000,4.748652,16.822873,84.368413,1,0,1292.812000
1789846663,1,-116.535656,51.408400,0.000000,4.748652,16.707830,100.754586,1,0,1291.454957
1789846669,1,-116.535139,51.409250,0.000000,4.748651,16.801989,101.199250,1,0,1289.625597
1789846674,1,-116.534697,51.409950,0.000000,4.748651,16.707779,83.748933,1,0,1288.892273
1789846679,1,-116.534276,51.410647,0.000000,4.748651,16.536738,82.910828,1,0,1287.728227
1789846685,1,-116.533880,51.411496,0.000000,4.748652,16.215075,98.413219,1,0,1288.623228
1789846690,1,-116.533665,51.412200,0.000000,4.748653,15.872406,79.756069,1,0,1290.981000
1789846695,1,-116.533571,51.412907,0.000000,4.748652,15.766093,78.945518,1,0,1294.304053
1789846700,1,-116.533539,51.413791,0.000000,4.748652,16.549146,98.395651,1,0,1299.775265
1789846705,1,-116.533528,51.414543,0.000000,4.748653,16.626667,83.685182,1,0,1299.129728
1789846710,1,-116.533523,51.415300,0.000000,4.748653,16.946294,84.238787,1,0,1298.778376
1789846716,1,-116.533536,51.416214,0.000000,4.748653,16.839202,368.006889,1,0,1295.398413
1789846722,1,-116.533590,51.417118,0.000000,4.748652,16.582130,100.666215,1,0,1293.544170
1789846727,1,-116.533738,51.417852,0.000000,4.748652,16.358030,82.325283,1,0,1294.240081
1789846732,1,-116.533890,51.418587,0.000000,4.748652,16.586673,265.211020,1,0,1294.498668
1789846737,1,-116.533891,51.419342,0.000000,4.748652,16.984312,84.015551,1,0,1292.900479
1789846743,1,-116.533600,51.420235,0.000000,4.748651,16.942080,101.413812,1,0,1290.437039
1789846748,1,-116.533190,51.420953,0.000000,4.748651,16.708391,84.838351,1,0,1284.671617
1789846754,1,-116.532794,51.421821,0.000000,4.748651,17.299947,100.443042,1,0,1280.164787
1789846760,1,-116.532713,51.422755,0.000000,4.748651,17.438022,104.086941,1,0,1278.585484
1789846765,1,-116.532922,51.423531,0.000000,4.748652,17.542627,190.494823,1,0,1278.936476
1789846770,1,-116.533293,51.424289,0.000000,4.748651,17.858457,88.210042,1,0,1279.804530
1789846776,1,-116.533736,51.425212,0.000000,4.748651,17.919055,107.234730,1,0,1280.436630
1789846782,1,-116.534065,51.426151,0.000000,4.748652,17.800301,106.968324,1,0,1281.299863
1789846787,1,-116.534183,51.426949,0.000000,4.748652,17.801285,89.179097,1,0,1282.272367
1789846793,1,-116.534377,51.427900,0.000000,4.748652,17.904365,106.683222,1,0,1283.715661
1789846799,1,-116.534735,51.428835,0.000000,4.748652,17.799109,106.984731,1,0,1284.475326
1789846805,1,-116.535266,51.429729,0.000000,4.748652,17.763819,106.119796,1,0,1285.880854
1789846811,1,-116.535970,51.430584,0.000000,4.748652,17.880118,107.007900,1,0,1287.264639
1789846817,1,-116.536775,51.431406,0.000000,4.748652,17.846435,107.251826,1,0,1288.554510
1789846822,1,-116.537393,51.432103,0.000000,4.748652,17.343103,88.679219,1,0,1289.634244
1789846828,1,-116.537960,51.432896,0.000000,4.748652,15.767138,96.656512,1,0,1291.387379
1789846834,1,-116.538488,51.433680,0.000000,4.748652,15.357991,94.657915,1,0,1294.433045
1789846841,1,-116.538986,51.434466,0.000000,4.748651,12.460299,94.074936,1,0,1298.348818
1789846847,1,-116.539355,51.435046,0.000000,4.748651,10.922638,69.458175,1,0,1300.888917
1789846855,1,-116.539776,51.435766,0.000000,4.748652,10.466190,85.304841,1,0,1303.918875
1789846862,1,-116.539991,51.436277,0.000000,4.748652,6.689431,58.797370,1,0,1306.415696
1789846897,1,-116.540434,51.437900,0.000000,33.053082,4.890931,183.215718,1,0,1302.464786
1789847015,1,-116.540349,51.437453,0.000000,4.748651,3.239617,50.091987,1,0,1312.190828
1789847036,1,-116.540290,51.437142,0.000000,4.748651,0.701610,84.942333,1,0,1314.018556
1789847057,1,-116.540176,51.436711,0.000000,4.748651,2.993328,48.612430,1,0,1310.155108
1789847071,1,-116.540034,51.436261,0.000000,4.748651,3.677898,51.040378,1,0,1306.818624
1789847085,1,-116.539866,51.435842,0.000000,4.748651,2.903921,48.067843,1,0,1304.709640
1789847100,1,-116.539643,51.435420,0.000000,4.748651,3.147530,49.454859,1,0,1301.817809
1789847116,1,-116.539438,51.435077,0.000000,4.748651,1.949863,40.744852,1,0,1299.515679
1789847137,1,-116.539231,51.434744,0.000000,4.748652,1.004014,39.754477,1,0,1299.077631
1789847167,1,-116.538896,51.434266,0.000000,4.748652,5.341993,58.070599,1,0,1298.210131
1789847178,1,-116.538582,51.433732,0.000000,4.748651,5.456828,63.309078,1,0,1294.954793
1789847188,1,-116.538276,51.433253,0.000000,4.748652,6.524890,57.394436,1,0,1293.629659
1789847198,1,-116.537902,51.432676,0.000000,4.748651,6.803376,69.276922,1,0,1293.081209
1789847208,1,-116.537613,51.432291,0.000000,4.748651,2.907749,47.323233,1,0,1291.607527
1789847224,1,-116.537114,51.431728,0.000000,4.748652,8.496336,71.622460,1,0,1290.462266
1789847233,1,-116.536600,51.431187,0.000000,4.748652,7.967473,70.018092,1,0,1288.559570
1789847241,1,-116.536083,51.430646,0.000000,4.748652,9.221166,70.124859,1,0,1287.485816
1789847248,1,-116.535616,51.430128,0.000000,4.748652,9.072676,66.165228,1,0,1286.424423
1789847257,1,-116.535159,51.429527,0.000000,4.748652,8.687447,74.048814,1,0,1285.198948
1789847264,1,-116.535002,51.429247,0.000000,4.748652,0.465036,33.016461,1,0,1285.075039
1789847528,1,-116.535203,51.429525,0.000000,4.745170,0.909211,33.948188,1,0,1282.631252
1789847638,1,-116.535103,51.429337,0.000000,4.748652,0.013755,22.046487,1,0,1283.784932
1789847691,1,-116.534698,51.428714,0.000000,4.748652,10.174770,74.831805,1,0,1280.637908
