dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789342810,1,-123.120411,49.263688,0.000000,14.298970,-1.000000,0.000000,1,0,61.875971
1789348154,1,-123.120576,49.263398,0.000000,12.460249,0.772556,34.415848,1,0,32.231386
1789348207,1,-123.120083,49.263417,0.000000,14.245955,0.829907,35.944463,1,0,30.817187
1789348235,1,-123.119552,49.263309,0.000000,14.968730,0.012686,40.471530,1,0,35.278783
1789348293,1,-123.118532,49.263249,0.000000,16.995265,-1.000000,74.538545,1,0,30.799002
1789348345,1,-123.117693,49.263302,0.000000,20.921015,-1.000000,61.349222,1,0,29.729445
1789348437,1,-123.116716,49.263285,0.000000,28.766185,-1.000000,71.134653,1,0,29.794431
1789348473,1,-123.115822,49.263221,0.000000,28.158160,-1.000000,65.456621,1,0,26.993061
1789348524,1,-123.115439,49.263411,0.000000,13.552482,0.132478,34.979829,1,0,10.182392
1789348598,1,-123.114859,49.263026,0.000000,41.910822,-1.000000,60.128371,1,0,25.052028
1789349107,1,-123.115547,49.266559,0.000000,61.000000,-1.000000,396.101643,1,0,0.000000
1789349305,1,-123.118394,49.282483,0.000000,176.620996,-1.000000,1783.073379,1,0,29.871572
1789349572,1,-123.112530,49.285660,0.000000,27.495014,-1.000000,553.950551,1,0,12.954138
1789349768,1,-123.112692,49.286272,0.000000,38.546128,0.000000,69.076838,1,0,17.309781
1789349823,1,-123.112234,49.286433,0.000000,35.952182,1.033396,37.828004,1,0,32.258287
1789349852,1,-123.111765,49.286363,0.000000,10.831183,0.409319,34.998928,1,0,9.679841
1789349925,1,-123.111620,49.286697,0.000000,10.339224,0.603354,38.614951,1,0,18.628093
1789350029,1,-123.112458,49.286186,0.000000,29.441641,-1.000000,83.348409,1,0,17.818195
1789350108,1,-123.113377,49.286470,0.000000,16.275124,-1.000000,73.946774,1,0,15.323822
1789350159,1,-123.113180,49.287130,0.000000,23.699869,-1.000000,74.788509,1,0,22.397642
1789350261,1,-123.113605,49.287594,0.000000,28.937962,-1.000000,60.158749,1,0,15.497923
1789350332,1,-123.114220,49.288029,0.000000,23.729060,-1.000000,65.898047,1,0,13.113090
1789350334,1,-123.113835,49.288140,0.000000,8.186526,0.096004,30.610331,1,0,9.306869
1789350424,1,-123.113000,49.288434,0.000000,8.924912,0.184988,68.990663,1,0,3.813527
1789350554,1,-123.113748,49.288322,0.000000,27.236964,-1.000000,55.827954,1,0,13.527137
1789350572,1,-123.113168,49.288273,0.000000,12.676416,0.188543,42.548251,1,0,4.522324
1789350634,1,-123.113960,49.287953,0.000000,20.955534,-1.000000,67.726281,1,0,13.109081
1789350675,1,-123.114234,49.287675,0.000000,3.235429,1.259753,36.787423,1,0,12.835733
1789350857,1,-123.114577,49.287892,0.000000,10.022975,0.225245,34.715778,1,0,4.585791
1789351399,1,-123.115202,49.288394,0.000000,18.354197,0.275733,72.004739,1,0,8.135322
1789351405,1,-123.114885,49.288106,0.000000,7.453628,0.593784,39.469464,1,0,10.382167
1789351562,1,-123.114254,49.288527,0.000000,31.122687,-1.000000,65.573230,1,0,15.050893
1789351583,1,-123.114546,49.288811,0.000000,19.923126,1.505546,38.065133,1,0,28.875784
1789351683,1,-123.114071,49.289249,0.000000,11.787361,0.686252,59.724018,1,0,2.231726
1789351791,1,-123.113973,49.288838,0.000000,53.397631,-1.000000,46.262213,1,0,20.082039
1789351823,1,-123.114606,49.289319,0.000000,29.152107,-1.000000,70.584848,1,0,15.004458
1789351877,1,-123.115127,49.289543,0.000000,25.295529,2.663261,45.355848,1,0,32.083130
1789351960,1,-123.116174,49.289738,0.000000,47.951023,-1.000000,79.194146,1,0,5.658684
1789352093,1,-123.117574,49.290042,0.000000,54.578568,-1.000000,107.311737,1,0,10.998159
1789352142,1,-123.116695,49.290177,0.000000,8.204287,1.081179,65.684069,1,0,2.243044
1789352794,1,-123.117971,49.290147,0.000000,31.061403,-1.000000,92.885753,1,0,4.238115
1789352816,1,-123.117711,49.290365,0.000000,12.402779,0.510366,30.750145,1,0,8.396766
1789352878,1,-123.118200,49.289614,0.000000,31.419401,-1.000000,90.782897,1,0,3.834348
1789352910,1,-123.119003,49.289485,0.000000,34.148854,-1.000000,60.152206,1,0,3.009325
1789353037,1,-123.120129,49.289766,0.000000,30.547746,-1.000000,87.672735,1,0,2.397160
1789353101,1,-123.119168,49.289852,0.000000,38.437790,-1.000000,70.561579,1,0,3.549672
1789353118,1,-123.119871,49.289535,0.000000,57.603285,-1.000000,62.115919,1,0,3.548366
1789353124,1,-123.120427,49.290050,0.000000,7.276962,0.093821,70.118054,1,0,3.737057
1789353168,1,-123.119407,49.290238,0.000000,37.816185,-1.000000,77.091957,1,0,3.818926
1789353184,1,-123.120846,49.290188,0.000000,72.266064,0.000000,104.831318,1,0,11.873557
1789353276,1,-123.120204,49.290422,0.000000,9.880642,0.311777,53.465190,1,0,1.853060
1789353295,1,-123.120064,49.289823,0.000000,56.950342,-1.000000,67.392047,1,0,5.195357
1789353353,1,-123.120268,49.289488,0.000000,73.052575,-1.000000,40.104075,1,0,5.259132
